time,0.xpos,0.ypos,0.xvel,0.yvel,0.mass,1.xpos,1.ypos,1.xvel,1.yvel,1.mass,2.xpos,2.ypos,2.xvel,2.yvel,2.mass,time_limit,
15960.000000,4198.144486,58.105878,0.526016,0.010922,5999999999999999899336704.000000,384054947.028509,15955224.174419,-43.234182,999.102318,72999999999999997902848.000000,73477833.613590,28070896.204076,2927.575419,1380.236849,20000.000000,1000000000.000000,
15970.000000,4203.406292,58.215164,0.526345,0.010935,5999999999999999899336704.000000,384054514.551311,15965215.191970,-43.261257,999.101192,72999999999999997902848.000000,73507106.348245,28084697.417850,2926.971596,1380.005934,20000.000000,1000000000.000000,
15980.000000,4208.671392,58.324588,0.526675,0.010949,5999999999999999899336704.000000,384054081.803360,15975206.198265,-43.288333,999.100067,72999999999999997902848.000000,73536373.047186,28098496.323322,2926.368276,1379.775189,20000.000000,1000000000.000000,
15990.000000,4213.939787,58.434148,0.527004,0.010963,5999999999999999899336704.000000,384053648.784659,15985197.193299,-43.315408,999.098940,72999999999999997902848.000000,73565633.715435,28112292.922198,2925.765458,1379.544614,20000.000000,1000000000.000000,
16000.000000,4219.211475,58.543846,0.527334,0.010977,5999999999999999899336704.000000,384053215.495205,15995188.177063,-43.342483,999.097813,72999999999999997902848.000000,73594888.358009,28126087.216177,2925.163141,1379.314210,20000.000000,1000000000.000000,
16010.000000,4224.486457,58.653680,0.527663,0.010990,5999999999999999899336704.000000,384052781.935001,16005179.149550,-43.369558,999.096685,72999999999999997902848.000000,73624136.979915,28139879.206960,2924.561324,1379.083975,20000.000000,1000000000.000000,
16020.000000,4229.764734,58.763652,0.527992,0.011004,5999999999999999899336704.000000,384052348.104046,16015170.110755,-43.396633,999.095556,72999999999999997902848.000000,73653379.586155,28153668.896243,2923.960007,1378.853910,20000.000000,1000000000.000000,
16030.000000,4235.046305,58.873762,0.528322,0.011018,5999999999999999899336704.000000,384051914.002341,16025161.060668,-43.423708,999.094427,72999999999999997902848.000000,73682616.181722,28167456.285721,2923.359189,1378.624014,20000.000000,1000000000.000000,
16040.000000,4240.331170,58.984009,0.528651,0.011032,5999999999999999899336704.000000,384051479.629885,16035151.999284,-43.450783,999.093296,72999999999999997902848.000000,73711846.771603,28181241.377086,2922.758870,1378.394287,20000.000000,1000000000.000000,
16050.000000,4245.619329,59.094393,0.528981,0.011045,5999999999999999899336704.000000,384051044.986680,16045142.926596,-43.477858,999.092166,72999999999999997902848.000000,73741071.360778,28195024.172030,2922.159048,1378.164730,20000.000000,1000000000.000000,
16060.000000,4250.910782,59.204915,0.529310,0.011059,5999999999999999899336704.000000,384050610.072725,16055133.842596,-43.504933,999.091034,72999999999999997902848.000000,73770289.954219,28208804.672240,2921.559723,1377.935341,20000.000000,1000000000.000000,
16070.000000,4256.205529,59.315575,0.529639,0.011073,5999999999999999899336704.000000,384050174.888020,16065124.747277,-43.532008,999.089902,72999999999999997902848.000000,73799502.556891,28222582.879402,2920.960894,1377.706120,20000.000000,1000000000.000000,
16080.000000,4261.503570,59.426372,0.529969,0.011087,5999999999999999899336704.000000,384049739.432566,16075115.640632,-43.559083,999.088769,72999999999999997902848.000000,73828709.173753,28236358.795200,2920.362561,1377.477068,20000.000000,1000000000.000000,
16090.000000,4266.804906,59.537308,0.530298,0.011100,5999999999999999899336704.000000,384049303.706363,16085106.522655,-43.586158,999.087635,72999999999999997902848.000000,73857909.809755,28250132.421315,2919.764722,1377.248183,20000.000000,1000000000.000000,
16100.000000,4272.109535,59.648381,0.530628,0.011114,5999999999999999899336704.000000,384048867.709412,16095097.393338,-43.613233,999.086501,72999999999999997902848.000000,73887104.469841,28263903.759428,2919.167378,1377.019467,20000.000000,1000000000.000000,
16110.000000,4277.417459,59.759592,0.530957,0.011128,5999999999999999899336704.000000,384048431.441712,16105088.252673,-43.640307,999.085366,72999999999999997902848.000000,73916293.158949,28277672.811214,2918.570526,1376.790918,20000.000000,1000000000.000000,
16120.000000,4282.728677,59.870942,0.531286,0.011142,5999999999999999899336704.000000,384047994.903264,16115079.100655,-43.667382,999.084230,72999999999999997902848.000000,73945475.882009,28291439.578349,2917.974168,1376.562537,20000.000000,1000000000.000000,
16130.000000,4288.043189,59.982430,0.531616,0.011156,5999999999999999899336704.000000,384047558.094068,16125069.937276,-43.694457,999.083094,72999999999999997902848.000000,73974652.643942,28305204.062507,2917.378301,1376.334323,20000.000000,1000000000.000000,
16140.000000,4293.360995,60.094056,0.531945,0.011170,5999999999999999899336704.000000,384047121.014125,16135060.762530,-43.721532,999.081957,72999999999999997902848.000000,74003823.449665,28318966.265356,2916.782926,1376.106275,20000.000000,1000000000.000000,
16150.000000,4298.682095,60.205820,0.532275,0.011183,5999999999999999899336704.000000,384046683.663434,16145051.576407,-43.748606,999.080819,72999999999999997902848.000000,74032988.304087,28332726.188567,2916.188041,1375.878395,20000.000000,1000000000.000000,
16160.000000,4304.006489,60.317723,0.532604,0.011197,5999999999999999899336704.000000,384046246.041996,16155042.378903,-43.775681,999.079680,72999999999999997902848.000000,74062147.212110,28346483.833805,2915.593645,1375.650681,20000.000000,1000000000.000000,
16170.000000,4309.334177,60.429765,0.532934,0.011211,5999999999999999899336704.000000,384045808.149812,16165033.170010,-43.802756,999.078541,72999999999999997902848.000000,74091300.178627,28360239.202734,2914.999740,1375.423133,20000.000000,1000000000.000000,
16180.000000,4314.665160,60.541945,0.533263,0.011225,5999999999999999899336704.000000,384045369.986880,16175023.949721,-43.829830,999.077401,72999999999999997902848.000000,74120447.208528,28373992.297016,2914.406322,1375.195751,20000.000000,1000000000.000000,
16190.000000,4319.999436,60.654264,0.533592,0.011239,5999999999999999899336704.000000,384044931.553203,16185014.718028,-43.856905,999.076260,72999999999999997902848.000000,74149588.306692,28387743.118312,2913.813392,1374.968535,20000.000000,1000000000.000000,
16200.000000,4325.337007,60.766722,0.533922,0.011253,5999999999999999899336704.000000,384044492.848780,16195005.474925,-43.883980,999.075119,72999999999999997902848.000000,74178723.477995,28401491.668278,2913.220949,1374.741485,20000.000000,1000000000.000000,
16210.000000,4330.677871,60.879318,0.534251,0.011267,5999999999999999899336704.000000,384044053.873610,16204996.220405,-43.911054,999.073977,72999999999999997902848.000000,74207852.727302,28415237.948571,2912.628993,1374.514601,20000.000000,1000000000.000000,
16220.000000,4336.022030,60.992054,0.534581,0.011281,5999999999999999899336704.000000,384043614.627696,16214986.954460,-43.938129,999.072834,72999999999999997902848.000000,74236976.059474,28428981.960844,2912.037522,1374.287881,20000.000000,1000000000.000000,
16230.000000,4341.369482,61.104929,0.534910,0.011294,5999999999999999899336704.000000,384043175.111036,16224977.677084,-43.965203,999.071691,72999999999999997902848.000000,74266093.479365,28442723.706747,2911.446537,1374.061327,20000.000000,1000000000.000000,
16240.000000,4346.720229,61.217943,0.535239,0.011308,5999999999999999899336704.000000,384042735.323631,16234968.388269,-43.992278,999.070546,72999999999999997902848.000000,74295204.991820,28456463.187931,2910.856035,1373.834937,20000.000000,1000000000.000000,
16250.000000,4352.074270,61.331096,0.535569,0.011322,5999999999999999899336704.000000,384042295.265481,16244959.088009,-44.019352,999.069401,72999999999999997902848.000000,74324310.601679,28470200.406041,2910.266017,1373.608712,20000.000000,1000000000.000000,
16260.000000,4357.431605,61.444388,0.535898,0.011336,5999999999999999899336704.000000,384041854.936587,16254949.776296,-44.046427,999.068256,72999999999999997902848.000000,74353410.313774,28483935.362724,2909.676482,1373.382652,20000.000000,1000000000.000000,
16270.000000,4362.792234,61.557820,0.536228,0.011350,5999999999999999899336704.000000,384041414.336949,16264940.453124,-44.073501,999.067110,72999999999999997902848.000000,74382504.132932,28497668.059621,2909.087430,1373.156755,20000.000000,1000000000.000000,
16280.000000,4368.156157,61.671392,0.536557,0.011364,5999999999999999899336704.000000,384040973.466567,16274931.118485,-44.100575,999.065963,72999999999999997902848.000000,74411592.063970,28511398.498373,2908.498858,1372.931023,20000.000000,1000000000.000000,
16290.000000,4373.523374,61.785103,0.536886,0.011378,5999999999999999899336704.000000,384040532.325442,16284921.772373,-44.127650,999.064815,72999999999999997902848.000000,74440674.111702,28525126.680618,2907.910768,1372.705454,20000.000000,1000000000.000000,
16300.000000,4378.893885,61.898954,0.537216,0.011392,5999999999999999899336704.000000,384040090.913573,16294912.414780,-44.154724,999.063666,72999999999999997902848.000000,74469750.280932,28538852.607994,2907.323158,1372.480049,20000.000000,1000000000.000000,
16310.000000,4384.267690,62.012944,0.537545,0.011406,5999999999999999899336704.000000,384039649.230961,16304903.045698,-44.181798,999.062517,72999999999999997902848.000000,74498820.576460,28552576.282134,2906.736027,1372.254807,20000.000000,1000000000.000000,
16320.000000,4389.644789,62.127074,0.537875,0.011420,5999999999999999899336704.000000,384039207.277606,16314893.665123,-44.208873,999.061367,72999999999999997902848.000000,74527885.003076,28566297.704670,2906.149376,1372.029728,20000.000000,1000000000.000000,
16330.000000,4395.025182,62.241345,0.538204,0.011434,5999999999999999899336704.000000,384038765.053508,16324884.273045,-44.235947,999.060217,72999999999999997902848.000000,74556943.565566,28580016.877233,2905.563202,1371.804812,20000.000000,1000000000.000000,
16340.000000,4400.408870,62.355755,0.538533,0.011448,5999999999999999899336704.000000,384038322.558669,16334874.869458,-44.263021,999.059066,72999999999999997902848.000000,74585996.268707,28593733.801450,2904.977506,1371.580059,20000.000000,1000000000.000000,
16350.000000,4405.795851,62.470305,0.538863,0.011462,5999999999999999899336704.000000,384037879.793087,16344865.454355,-44.290095,999.057914,72999999999999997902848.000000,74615043.117272,28607448.478947,2904.392287,1371.355468,20000.000000,1000000000.000000,
16360.000000,4411.186126,62.584996,0.539192,0.011476,5999999999999999899336704.000000,384037436.756763,16354856.027730,-44.317169,999.056761,72999999999999997902848.000000,74644084.116026,28621160.911349,2903.807543,1371.131039,20000.000000,1000000000.000000,
16370.000000,4416.579695,62.699827,0.539522,0.011490,5999999999999999899336704.000000,384036993.449698,16364846.589574,-44.344244,999.055608,72999999999999997902848.000000,74673119.269725,28634871.100276,2903.223276,1370.906773,20000.000000,1000000000.000000,
16380.000000,4421.976559,62.814798,0.539851,0.011504,5999999999999999899336704.000000,384036549.871892,16374837.139881,-44.371318,999.054454,72999999999999997902848.000000,74702148.583122,28648579.047348,2902.639483,1370.682668,20000.000000,1000000000.000000,
16390.000000,4427.376716,62.929910,0.540180,0.011518,5999999999999999899336704.000000,384036106.023345,16384827.678644,-44.398392,999.053299,72999999999999997902848.000000,74731172.060961,28662284.754183,2902.056164,1370.458726,20000.000000,1000000000.000000,
16400.000000,4432.780167,63.045162,0.540510,0.011532,5999999999999999899336704.000000,384035661.904057,16394818.205856,-44.425466,999.052143,72999999999999997902848.000000,74760189.707981,28675988.222397,2901.473319,1370.234944,20000.000000,1000000000.000000,
16410.000000,4438.186913,63.160555,0.540839,0.011546,5999999999999999899336704.000000,384035217.514029,16404808.721510,-44.452540,999.050987,72999999999999997902848.000000,74789201.528911,28689689.453602,2900.890946,1370.011324,20000.000000,1000000000.000000,
16420.000000,4443.596952,63.276089,0.541169,0.011560,5999999999999999899336704.000000,384034772.853260,16414799.225598,-44.479614,999.049830,72999999999999997902848.000000,74818207.528479,28703388.449410,2900.309046,1369.787865,20000.000000,1000000000.000000,
16430.000000,4449.010285,63.391763,0.541498,0.011574,5999999999999999899336704.000000,384034327.921752,16424789.718114,-44.506688,999.048673,72999999999999997902848.000000,74847207.711400,28717085.211431,2899.727617,1369.564566,20000.000000,1000000000.000000,
16440.000000,4454.426913,63.507578,0.541827,0.011589,5999999999999999899336704.000000,384033882.719504,16434780.199051,-44.533762,999.047514,72999999999999997902848.000000,74876202.082388,28730779.741271,2899.146659,1369.341428,20000.000000,1000000000.000000,
16450.000000,4459.846834,63.623534,0.542157,0.011603,5999999999999999899336704.000000,384033437.246517,16444770.668401,-44.560836,999.046355,72999999999999997902848.000000,74905190.646146,28744472.040536,2898.566171,1369.118451,20000.000000,1000000000.000000,
16460.000000,4465.270049,63.739632,0.542486,0.011617,5999999999999999899336704.000000,384032991.502791,16454761.126158,-44.587910,999.045196,72999999999999997902848.000000,74934173.407373,28758162.110828,2897.986153,1368.895634,20000.000000,1000000000.000000,
16470.000000,4470.696559,63.855870,0.542816,0.011631,5999999999999999899336704.000000,384032545.488326,16464751.572314,-44.614983,999.044035,72999999999999997902848.000000,74963150.370761,28771849.953749,2897.406603,1368.672977,20000.000000,1000000000.000000,
16480.000000,4476.126362,63.972250,0.543145,0.011645,5999999999999999899336704.000000,384032099.203122,16474742.006863,-44.642057,999.042874,72999999999999997902848.000000,74992121.540995,28785535.570898,2896.827522,1368.450480,20000.000000,1000000000.000000,
16490.000000,4481.559459,64.088771,0.543474,0.011659,5999999999999999899336704.000000,384031652.647180,16484732.429797,-44.669131,999.041712,72999999999999997902848.000000,75021086.922754,28799218.963871,2896.248908,1368.228142,20000.000000,1000000000.000000,
16500.000000,4486.995851,64.205433,0.543804,0.011673,5999999999999999899336704.000000,384031205.820500,16494722.841109,-44.696205,999.040550,72999999999999997902848.000000,75050046.520709,28812900.134265,2895.670761,1368.005963,20000.000000,1000000000.000000,
16510.000000,4492.435536,64.322237,0.544133,0.011687,5999999999999999899336704.000000,384030758.723082,16504713.240793,-44.723279,999.039387,72999999999999997902848.000000,75079000.339526,28826579.083670,2895.093080,1367.783944,20000.000000,1000000000.000000,
16520.000000,4497.878515,64.439182,0.544463,0.011702,5999999999999999899336704.000000,384030311.354927,16514703.628841,-44.750352,999.038223,72999999999999997902848.000000,75107948.383864,28840255.813680,2894.515865,1367.562084,20000.000000,1000000000.000000,
16530.000000,4503.324788,64.556270,0.544792,0.011716,5999999999999999899336704.000000,384029863.716035,16524694.005246,-44.777426,999.037058,72999999999999997902848.000000,75136890.658376,28853930.325881,2893.939115,1367.340383,20000.000000,1000000000.000000,
16540.000000,4508.774355,64.673498,0.545121,0.011730,5999999999999999899336704.000000,384029415.806406,16534684.370002,-44.804500,999.035893,72999999999999997902848.000000,75165827.167707,28867602.621862,2893.362829,1367.118840,20000.000000,1000000000.000000,
16550.000000,4514.227217,64.790869,0.545451,0.011744,5999999999999999899336704.000000,384028967.626040,16544674.723100,-44.831573,999.034727,72999999999999997902848.000000,75194757.916498,28881272.703206,2892.787007,1366.897455,20000.000000,1000000000.000000,
16560.000000,4519.683372,64.908381,0.545780,0.011758,5999999999999999899336704.000000,384028519.174938,16554665.064535,-44.858647,999.033560,72999999999999997902848.000000,75223682.909381,28894940.571497,2892.211647,1366.676229,20000.000000,1000000000.000000,
16570.000000,4525.142821,65.026036,0.546110,0.011773,5999999999999999899336704.000000,384028070.453099,16564655.394299,-44.885721,999.032393,72999999999999997902848.000000,75252602.150983,28908606.228316,2891.636750,1366.455161,20000.000000,1000000000.000000,
16580.000000,4530.605564,65.143833,0.546439,0.011787,5999999999999999899336704.000000,384027621.460525,16574645.712384,-44.912794,999.031224,72999999999999997902848.000000,75281515.645925,28922269.675241,2891.062315,1366.234250,20000.000000,1000000000.000000,
16590.000000,4536.071601,65.261771,0.546768,0.011801,5999999999999999899336704.000000,384027172.197215,16584636.018785,-44.939868,999.030056,72999999999999997902848.000000,75310423.398820,28935930.913849,2890.488341,1366.013497,20000.000000,1000000000.000000,
16600.000000,4541.540931,65.379852,0.547098,0.011815,5999999999999999899336704.000000,384026722.663170,16594626.313494,-44.966941,999.028886,72999999999999997902848.000000,75339325.414275,28949589.945714,2889.914827,1365.792902,20000.000000,1000000000.000000,
16610.000000,4547.013556,65.498076,0.547427,0.011829,5999999999999999899336704.000000,384026272.858390,16604616.596503,-44.994015,999.027716,72999999999999997902848.000000,75368221.696893,28963246.772411,2889.341773,1365.572464,20000.000000,1000000000.000000,
16620.000000,4552.489475,65.616442,0.547757,0.011844,5999999999999999899336704.000000,384025822.782875,16614606.867806,-45.021088,999.026545,72999999999999997902848.000000,75397112.251266,28976901.395509,2888.769178,1365.352182,20000.000000,1000000000.000000,
16630.000000,4557.968688,65.734950,0.548086,0.011858,5999999999999999899336704.000000,384025372.436626,16624597.127396,-45.048162,999.025373,72999999999999997902848.000000,75425997.081984,28990553.816577,2888.197042,1365.132058,20000.000000,1000000000.000000,
16640.000000,4563.451194,65.853601,0.548415,0.011872,5999999999999999899336704.000000,384024921.819642,16634587.375266,-45.075235,999.024201,72999999999999997902848.000000,75454876.193628,29004204.037181,2887.625363,1364.912090,20000.000000,1000000000.000000,
16650.000000,4568.936995,65.972395,0.548745,0.011886,5999999999999999899336704.000000,384024470.931925,16644577.611408,-45.102308,999.023028,72999999999999997902848.000000,75483749.590774,29017852.058888,2887.054142,1364.692278,20000.000000,1000000000.000000,
16660.000000,4574.426089,66.091331,0.549074,0.011901,5999999999999999899336704.000000,384024019.773474,16654567.835816,-45.129382,999.021854,72999999999999997902848.000000,75512617.277992,29031497.883260,2886.483377,1364.472622,20000.000000,1000000000.000000,
16670.000000,4579.918478,66.210410,0.549404,0.011915,5999999999999999899336704.000000,384023568.344289,16664558.048483,-45.156455,999.020679,72999999999999997902848.000000,75541479.259844,29045141.511857,2885.913069,1364.253123,20000.000000,1000000000.000000,
16680.000000,4585.414160,66.329632,0.549733,0.011929,5999999999999999899336704.000000,384023116.644372,16674548.249401,-45.183528,999.019504,72999999999999997902848.000000,75570335.540887,29058782.946239,2885.343216,1364.033779,20000.000000,1000000000.000000,
16690.000000,4590.913136,66.448997,0.550062,0.011944,5999999999999999899336704.000000,384022664.673721,16684538.438564,-45.210602,999.018328,72999999999999997902848.000000,75599186.125670,29072422.187962,2884.773817,1363.814591,20000.000000,1000000000.000000,
16700.000000,4596.415407,66.568506,0.550392,0.011958,5999999999999999899336704.000000,384022212.432338,16694528.615964,-45.237675,999.017152,72999999999999997902848.000000,75628031.018739,29086059.238581,2884.204872,1363.595559,20000.000000,1000000000.000000,
16710.000000,4601.920971,66.688157,0.550721,0.011972,5999999999999999899336704.000000,384021759.920223,16704518.781595,-45.264748,999.015974,72999999999999997902848.000000,75656870.224631,29099694.099651,2883.636381,1363.376681,20000.000000,1000000000.000000,
16720.000000,4607.429829,66.807952,0.551050,0.011987,5999999999999999899336704.000000,384021307.137376,16714508.935449,-45.291821,999.014796,72999999999999997902848.000000,75685703.747878,29113326.772720,2883.068343,1363.157959,20000.000000,1000000000.000000,
16730.000000,4612.941980,66.927890,0.551380,0.012001,5999999999999999899336704.000000,384020854.083797,16724499.077519,-45.318894,999.013618,72999999999999997902848.000000,75714531.593004,29126957.259340,2882.500757,1362.939391,20000.000000,1000000000.000000,
16740.000000,4618.457426,67.047972,0.551709,0.012015,5999999999999999899336704.000000,384020400.759486,16734489.207798,-45.345968,999.012438,72999999999999997902848.000000,75743353.764529,29140585.561056,2881.933623,1362.720978,20000.000000,1000000000.000000,
16750.000000,4623.976166,67.168197,0.552039,0.012030,5999999999999999899336704.000000,384019947.164444,16744479.326280,-45.373041,999.011258,72999999999999997902848.000000,75772170.266965,29154211.679414,2881.366940,1362.502719,20000.000000,1000000000.000000,
16760.000000,4629.498199,67.288566,0.552368,0.012044,5999999999999999899336704.000000,384019493.298672,16754469.432957,-45.400114,999.010077,72999999999999997902848.000000,75800981.104820,29167835.615958,2880.800706,1362.284615,20000.000000,1000000000.000000,
16770.000000,4635.023527,67.409078,0.552697,0.012058,5999999999999999899336704.000000,384019039.162168,16764459.527822,-45.427187,999.008896,72999999999999997902848.000000,75829786.282593,29181457.372229,2880.234923,1362.066665,20000.000000,1000000000.000000,
16780.000000,4640.552148,67.529734,0.553027,0.012073,5999999999999999899336704.000000,384018584.754934,16774449.610868,-45.454260,999.007713,72999999999999997902848.000000,75858585.804779,29195076.949766,2879.669589,1361.848868,20000.000000,1000000000.000000,
16790.000000,4646.084064,67.650535,0.553356,0.012087,5999999999999999899336704.000000,384018130.076971,16784439.682088,-45.481333,999.006530,72999999999999997902848.000000,75887379.675866,29208694.350106,2879.104703,1361.631225,20000.000000,1000000000.000000,
16800.000000,4651.619273,67.771479,0.553686,0.012102,5999999999999999899336704.000000,384017675.128277,16794429.741476,-45.508406,999.005347,72999999999999997902848.000000,75916167.900336,29222309.574786,2878.540265,1361.413736,20000.000000,1000000000.000000,
16810.000000,4657.157776,67.892567,0.554015,0.012116,5999999999999999899336704.000000,384017219.908854,16804419.789023,-45.535479,999.004162,72999999999999997902848.000000,75944950.482664,29235922.625338,2877.976275,1361.196400,20000.000000,1000000000.000000,
16820.000000,4662.699572,68.013799,0.554344,0.012130,5999999999999999899336704.000000,384016764.418701,16814409.824723,-45.562552,999.002977,72999999999999997902848.000000,75973727.427321,29249533.503295,2877.412731,1360.979217,20000.000000,1000000000.000000,
16830.000000,4668.244663,68.135176,0.554674,0.012145,5999999999999999899336704.000000,384016308.657819,16824399.848569,-45.589625,999.001792,72999999999999997902848.000000,76002498.738769,29263142.210187,2876.849633,1360.762187,20000.000000,1000000000.000000,
16840.000000,4673.793048,68.256697,0.555003,0.012159,5999999999999999899336704.000000,384015852.626209,16834389.860554,-45.616697,999.000605,72999999999999997902848.000000,76031264.421466,29276748.747541,2876.286981,1360.545309,20000.000000,1000000000.000000,
16850.000000,4679.344726,68.378362,0.555333,0.012174,5999999999999999899336704.000000,384015396.323870,16844379.860670,-45.643770,998.999418,72999999999999997902848.000000,76060024.479864,29290353.116883,2875.724773,1360.328584,20000.000000,1000000000.000000,
16860.000000,4684.899699,68.500172,0.555662,0.012188,5999999999999999899336704.000000,384014939.750803,16854369.848911,-45.670843,998.998230,72999999999999997902848.000000,76088778.918406,29303955.319737,2875.163010,1360.112012,20000.000000,1000000000.000000,
16870.000000,4690.457965,68.622126,0.555991,0.012203,5999999999999999899336704.000000,384014482.907008,16864359.825270,-45.697916,998.997042,72999999999999997902848.000000,76117527.741534,29317555.357626,2874.601690,1359.895591,20000.000000,1000000000.000000,
16880.000000,4696.019525,68.744225,0.556321,0.012217,5999999999999999899336704.000000,384014025.792486,16874349.789740,-45.724989,998.995852,72999999999999997902848.000000,76146270.953679,29331153.232069,2874.040813,1359.679323,20000.000000,1000000000.000000,
16890.000000,4701.584379,68.866469,0.556650,0.012232,5999999999999999899336704.000000,384013568.407236,16884339.742313,-45.752061,998.994662,72999999999999997902848.000000,76175008.559269,29344748.944586,2873.480379,1359.463206,20000.000000,1000000000.000000,
16900.000000,4707.152526,68.988857,0.556979,0.012246,5999999999999999899336704.000000,384013110.751259,16894329.682983,-45.779134,998.993472,72999999999999997902848.000000,76203740.562724,29358342.496692,2872.920386,1359.247241,20000.000000,1000000000.000000,
16910.000000,4712.723968,69.111390,0.557309,0.012261,5999999999999999899336704.000000,384012652.824555,16904319.611742,-45.806207,998.992280,72999999999999997902848.000000,76232466.968460,29371933.889903,2872.360835,1359.031427,20000.000000,1000000000.000000,
16920.000000,4718.298703,69.234069,0.557638,0.012275,5999999999999999899336704.000000,384012194.627125,16914309.528584,-45.833279,998.991088,72999999999999997902848.000000,76261187.780885,29385523.125730,2871.801724,1358.815764,20000.000000,1000000000.000000,
16930.000000,4723.876733,69.356892,0.557968,0.012290,5999999999999999899336704.000000,384011736.158969,16924299.433501,-45.860352,998.989895,72999999999999997902848.000000,76289903.004403,29399110.205685,2871.243053,1358.600252,20000.000000,1000000000.000000,
16940.000000,4729.458056,69.479861,0.558297,0.012304,5999999999999999899336704.000000,384011277.420086,16934289.326487,-45.887425,998.988702,72999999999999997902848.000000,76318612.643409,29412695.131277,2870.684822,1358.384891,20000.000000,1000000000.000000,
16950.000000,4735.042673,69.602975,0.558626,0.012319,5999999999999999899336704.000000,384010818.410478,16944279.207533,-45.914497,998.987508,72999999999999997902848.000000,76347316.702296,29426277.904012,2870.127029,1358.169681,20000.000000,1000000000.000000,
16960.000000,4740.630583,69.726234,0.558956,0.012333,5999999999999999899336704.000000,384010359.130144,16954269.076635,-45.941570,998.986313,72999999999999997902848.000000,76376015.185448,29439858.525397,2869.569674,1357.954621,20000.000000,1000000000.000000,
16970.000000,4746.221788,69.849639,0.559285,0.012348,5999999999999999899336704.000000,384009899.579085,16964258.933783,-45.968642,998.985117,72999999999999997902848.000000,76404708.097244,29453436.996933,2869.012758,1357.739711,20000.000000,1000000000.000000,
16980.000000,4751.816286,69.973189,0.559615,0.012362,5999999999999999899336704.000000,384009439.757302,16974248.778971,-45.995715,998.983921,72999999999999997902848.000000,76433395.442057,29467013.320124,2868.456278,1357.524952,20000.000000,1000000000.000000,
16990.000000,4757.414078,70.096885,0.559944,0.012377,5999999999999999899336704.000000,384008979.664793,16984238.612193,-46.022787,998.982724,72999999999999997902848.000000,76462077.224255,29480587.496467,2867.900234,1357.310342,20000.000000,1000000000.000000,
17000.000000,4763.015164,70.220726,0.560273,0.012391,5999999999999999899336704.000000,384008519.301561,16994228.433441,-46.049859,998.981526,72999999999999997902848.000000,76490753.448198,29494159.527462,2867.344627,1357.095882,20000.000000,1000000000.000000,
17010.000000,4768.619544,70.344714,0.560603,0.012406,5999999999999999899336704.000000,384008058.667604,17004218.242708,-46.076932,998.980327,72999999999999997902848.000000,76519424.118241,29507729.414604,2866.789454,1356.881571,20000.000000,1000000000.000000,
17020.000000,4774.227218,70.468847,0.560932,0.012421,5999999999999999899336704.000000,384007597.762924,17014208.039987,-46.104004,998.979128,72999999999999997902848.000000,76548089.238735,29521297.159386,2866.234717,1356.667410,20000.000000,1000000000.000000,
17030.000000,4779.838185,70.593126,0.561261,0.012435,5999999999999999899336704.000000,384007136.587520,17024197.825271,-46.131077,998.977928,72999999999999997902848.000000,76576748.814022,29534862.763302,2865.680413,1356.453398,20000.000000,1000000000.000000,
17040.000000,4785.452446,70.717551,0.561591,0.012450,5999999999999999899336704.000000,384006675.141393,17034187.598552,-46.158149,998.976728,72999999999999997902848.000000,76605402.848440,29548426.227841,2865.126543,1356.239535,20000.000000,1000000000.000000,
17050.000000,4791.070001,70.842122,0.561920,0.012464,5999999999999999899336704.000000,384006213.424543,17044177.359825,-46.185221,998.975527,72999999999999997902848.000000,76634051.346322,29561987.554492,2864.573106,1356.025820,20000.000000,1000000000.000000,
17060.000000,4796.690850,70.966840,0.562250,0.012479,5999999999999999899336704.000000,384005751.436971,17054167.109081,-46.212293,998.974325,72999999999999997902848.000000,76662694.311991,29575546.744741,2864.020100,1355.812254,20000.000000,1000000000.000000,
17070.000000,4802.314993,71.091703,0.562579,0.012494,5999999999999999899336704.000000,384005289.178676,17064156.846315,-46.239366,998.973122,72999999999999997902848.000000,76691331.749770,29589103.800074,2863.467527,1355.598837,20000.000000,1000000000.000000,
17080.000000,4807.942429,71.216713,0.562908,0.012508,5999999999999999899336704.000000,384004826.649659,17074146.571518,-46.266438,998.971919,72999999999999997902848.000000,76719963.663972,29602658.721974,2862.915385,1355.385568,20000.000000,1000000000.000000,
17090.000000,4813.573159,71.341870,0.563238,0.012523,5999999999999999899336704.000000,384004363.849920,17084136.284683,-46.293510,998.970714,72999999999999997902848.000000,76748590.058905,29616211.511920,2862.363673,1355.172446,20000.000000,1000000000.000000,
17100.000000,4819.207183,71.467173,0.563567,0.012538,5999999999999999899336704.000000,384003900.779459,17094125.985805,-46.320582,998.969510,72999999999999997902848.000000,76777210.938872,29629762.171394,2861.812392,1354.959473,20000.000000,1000000000.000000,
17110.000000,4824.844501,71.592622,0.563896,0.012552,5999999999999999899336704.000000,384003437.438278,17104115.674875,-46.347654,998.968304,72999999999999997902848.000000,76805826.308169,29643310.701872,2861.261539,1354.746647,20000.000000,1000000000.000000,
17120.000000,4830.485112,71.718219,0.564226,0.012567,5999999999999999899336704.000000,384002973.826375,17114105.351886,-46.374726,998.967098,72999999999999997902848.000000,76834436.171088,29656857.104830,2860.711116,1354.533969,20000.000000,1000000000.000000,
