time,0.xpos,0.ypos,0.xvel,0.yvel,0.mass,1.xpos,1.ypos,1.xvel,1.yvel,1.mass,time_limit,
4330.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,9301142.139108,6677025.820466,-5808.008552,131.142705,73477000000000000786432.000000,5000000.000000,
4340.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,9242938.377347,6678248.272448,-5832.768294,113.310852,73477000000000000786432.000000,5000000.000000,
4350.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,9184486.280443,6679291.293859,-5857.675875,95.255902,73477000000000000786432.000000,5000000.000000,
4360.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,9125784.361133,6680152.632921,-5882.733073,76.973676,73477000000000000786432.000000,5000000.000000,
4370.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,9066831.114241,6680829.995522,-5907.941694,58.459886,73477000000000000786432.000000,5000000.000000,
4380.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,9007625.016411,6681321.044130,-5933.303568,39.710135,73477000000000000786432.000000,5000000.000000,
4390.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8948164.525844,6681623.396669,-5958.820553,20.719911,73477000000000000786432.000000,5000000.000000,
4400.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8888448.082028,6681734.625362,-5984.494535,1.484585,73477000000000000786432.000000,5000000.000000,
4410.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8828474.105462,6681652.255533,-6010.327424,-18.000595,73477000000000000786432.000000,5000000.000000,
4420.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8768240.997386,6681373.764371,-6036.321162,-37.740506,73477000000000000786432.000000,5000000.000000,
4430.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8707747.139498,6680896.579654,-6062.477717,-57.740152,73477000000000000786432.000000,5000000.000000,
4440.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8646990.893674,6680218.078425,-6088.799085,-78.004676,73477000000000000786432.000000,5000000.000000,
4450.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8585970.601682,6679335.585635,-6115.287291,-98.539356,73477000000000000786432.000000,5000000.000000,
4460.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8524684.584897,6678246.372724,-6141.944388,-119.349616,73477000000000000786432.000000,5000000.000000,
4470.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8463131.144008,6676947.656168,-6168.772461,-140.441026,73477000000000000786432.000000,5000000.000000,
4480.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8401308.558729,6675436.595970,-6195.773621,-161.819312,73477000000000000786432.000000,5000000.000000,
4490.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8339215.087502,6673710.294097,-6222.950010,-183.490355,73477000000000000786432.000000,5000000.000000,
4500.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8276848.967201,6671765.792866,-6250.303800,-205.460205,73477000000000000786432.000000,5000000.000000,
4510.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8214208.412835,6669600.073273,-6277.837192,-227.735079,73477000000000000786432.000000,5000000.000000,
4520.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8151291.617245,6667210.053262,-6305.552419,-250.321369,73477000000000000786432.000000,5000000.000000,
4530.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8088096.750805,6664592.585934,-6333.451742,-273.225654,73477000000000000786432.000000,5000000.000000,
4540.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,8024621.961122,6661744.457688,-6361.537453,-296.454696,73477000000000000786432.000000,5000000.000000,
4550.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7960865.372726,6658662.386305,-6389.811874,-320.015458,73477000000000000786432.000000,5000000.000000,
4560.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7896825.086776,6655343.018948,-6418.277358,-343.915102,73477000000000000786432.000000,5000000.000000,
4570.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7832499.180752,6651782.930100,-6446.936288,-368.161003,73477000000000000786432.000000,5000000.000000,
4580.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7767885.708151,6647978.619426,-6475.791078,-392.760752,73477000000000000786432.000000,5000000.000000,
4590.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7702982.698193,6643926.509547,-6504.844170,-417.722166,73477000000000000786432.000000,5000000.000000,
4600.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7637788.155515,6639622.943743,-6534.098036,-443.053299,73477000000000000786432.000000,5000000.000000,
4610.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7572300.059879,6635064.183557,-6563.555181,-468.762446,73477000000000000786432.000000,5000000.000000,
4620.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7506516.365875,6630246.406321,-6593.218134,-494.858155,73477000000000000786432.000000,5000000.000000,
4630.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7440435.002633,6625165.702579,-6623.089457,-521.349238,73477000000000000786432.000000,5000000.000000,
4640.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7374053.873539,6619818.073415,-6653.171739,-548.244777,73477000000000000786432.000000,5000000.000000,
4650.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7307370.855951,6614199.427673,-6683.467595,-575.554139,73477000000000000786432.000000,5000000.000000,
4660.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7240383.800930,6608305.579078,-6713.979668,-603.286983,73477000000000000786432.000000,5000000.000000,
4670.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7173090.532973,6602132.243234,-6744.710629,-631.453276,73477000000000000786432.000000,5000000.000000,
4680.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7105488.849757,6595675.034508,-6775.663171,-660.063300,73477000000000000786432.000000,5000000.000000,
4690.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,7037576.521888,6588929.462791,-6806.840014,-689.127671,73477000000000000786432.000000,5000000.000000,
4700.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6969351.292675,6581890.930129,-6838.243899,-718.657345,73477000000000000786432.000000,5000000.000000,
4710.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6900810.877897,6574554.727212,-6869.877589,-748.663638,73477000000000000786432.000000,5000000.000000,
4720.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6831952.965602,6566916.029728,-6901.743868,-779.158239,73477000000000000786432.000000,5000000.000000,
4730.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6762775.215916,6558969.894560,-6933.845536,-810.153221,73477000000000000786432.000000,5000000.000000,
4740.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6693275.260869,6550711.255834,-6966.185411,-841.661065,73477000000000000786432.000000,5000000.000000,
4750.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6623450.704242,6542134.920794,-6998.766325,-873.694670,73477000000000000786432.000000,5000000.000000,
4760.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6553299.121440,6533235.565506,-7031.591121,-906.267375,73477000000000000786432.000000,5000000.000000,
4770.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6482818.059392,6524007.730386,-7064.662650,-939.392975,73477000000000000786432.000000,5000000.000000,
4780.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6412005.036471,6514445.815525,-7097.983772,-973.085742,73477000000000000786432.000000,5000000.000000,
4790.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6340857.542457,6504544.075829,-7131.557346,-1007.360446,73477000000000000786432.000000,5000000.000000,
4800.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6269373.038526,6494296.615929,-7165.386231,-1042.232375,73477000000000000786432.000000,5000000.000000,
4810.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6197548.957284,6483697.384889,-7199.473283,-1077.717359,73477000000000000786432.000000,5000000.000000,
4820.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6125382.702840,6472740.170661,-7233.821345,-1113.831794,73477000000000000786432.000000,5000000.000000,
4830.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,6052871.650931,6461418.594311,-7268.433246,-1150.592666,73477000000000000786432.000000,5000000.000000,
4840.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,5980013.149092,6449726.103972,-7303.311797,-1188.017579,73477000000000000786432.000000,5000000.000000,
4850.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,5906804.516892,6437655.968537,-7338.459780,-1226.124782,73477000000000000786432.000000,5000000.000000,
4860.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,5833243.046226,6425201.271052,-7373.879945,-1264.933201,73477000000000000786432.000000,5000000.000000,
4870.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,5759326.001682,6412354.901815,-7409.575003,-1304.462465,73477000000000000786432.000000,5000000.000000,
4880.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,5685050.620985,6399109.551155,-7445.547615,-1344.732944,73477000000000000786432.000000,5000000.000000,
4890.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,5610414.115518,6385457.701865,-7481.800386,-1385.765781,73477000000000000786432.000000,5000000.000000,
4900.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,5535413.670948,6371391.621296,-7518.335853,-1427.582929,73477000000000000786432.000000,5000000.000000,
4910.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,5460046.447939,6356903.353053,-7555.156476,-1470.207189,73477000000000000786432.000000,5000000.000000,
4920.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,5384309.582993,6341984.708319,-7592.264627,-1513.662252,73477000000000000786432.000000,5000000.000000,
4930.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,5308200.189400,6326627.256738,-7629.662575,-1557.972742,73477000000000000786432.000000,5000000.000000,
4940.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,5231715.358332,6310822.316869,-7667.352471,-1603.164260,73477000000000000786432.000000,5000000.000000,
4950.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,5154852.160080,6294560.946169,-7705.336336,-1649.263435,73477000000000000786432.000000,5000000.000000,
4960.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,5077607.645459,6277833.930473,-7743.616043,-1696.297970,73477000000000000786432.000000,5000000.000000,
4970.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,4999978.847384,6260631.772958,-7782.193296,-1744.296702,73477000000000000786432.000000,5000000.000000,
4980.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,4921962.782647,6242944.682549,-7821.069611,-1793.289655,73477000000000000786432.000000,5000000.000000,
4990.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,4843556.453914,6224762.561733,-7860.246294,-1843.308103,73477000000000000786432.000000,5000000.000000,
5000.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,4764756.851946,6206074.993756,-7899.724416,-1894.384632,73477000000000000786432.000000,5000000.000000,
5010.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,4685560.958091,6186871.229157,-7939.504783,-1946.553208,73477000000000000786432.000000,5000000.000000,
5020.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,4605965.747057,6167140.171592,-7979.587911,-1999.849253,73477000000000000786432.000000,5000000.000000,
5030.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,4525968.189999,6146870.362935,-8019.973990,-2054.309717,73477000000000000786432.000000,5000000.000000,
5040.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,4445565.257950,6126049.967565,-8060.662849,-2109.973162,73477000000000000786432.000000,5000000.000000,
5050.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,4364753.925630,6104666.755837,-8101.653913,-2166.879845,73477000000000000786432.000000,5000000.000000,
5060.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,4283531.175679,6082708.086649,-8142.946166,-2225.071816,73477000000000000786432.000000,5000000.000000,
5070.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,4201894.003335,6060160.889072,-8184.538096,-2284.593009,73477000000000000786432.000000,5000000.000000,
5080.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,4119839.421633,6037011.642963,-8226.427646,-2345.489349,73477000000000000786432.000000,5000000.000000,
5090.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,4037364.467146,6013246.358529,-8268.612156,-2407.808860,73477000000000000786432.000000,5000000.000000,
5100.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,3954466.206349,5988850.554732,-8311.088294,-2471.601787,73477000000000000786432.000000,5000000.000000,
5110.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,3871141.742647,5963809.236501,-8353.851993,-2536.920714,73477000000000000786432.000000,5000000.000000,
5120.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,3787388.224162,5938106.870645,-8396.898364,-2603.820703,73477000000000000786432.000000,5000000.000000,
5130.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,3703202.852324,5911727.360406,-8440.221618,-2672.359430,73477000000000000786432.000000,5000000.000000,
5140.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,3618582.891386,5884654.018540,-8483.814964,-2742.597342,73477000000000000786432.000000,5000000.000000,
5150.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,3533525.678923,5856869.538851,-8527.670509,-2814.597811,73477000000000000786432.000000,5000000.000000,
5160.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,3448028.637453,5828355.966064,-8571.779138,-2888.427309,73477000000000000786432.000000,5000000.000000,
5170.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,3362089.287270,5799094.663934,-8616.130387,-2964.155589,73477000000000000786432.000000,5000000.000000,
5180.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,3275705.260641,5769066.281468,-8660.712302,-3041.855882,73477000000000000786432.000000,5000000.000000,
5190.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,3188874.317492,5738250.717144,-8705.511277,-3121.605099,73477000000000000786432.000000,5000000.000000,
5200.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,3101594.362763,5706627.080987,-8750.511884,-3203.484056,73477000000000000786432.000000,5000000.000000,
5210.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,3013863.465604,5674173.654368,-8795.696676,-3287.577710,73477000000000000786432.000000,5000000.000000,
5220.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,2925679.880611,5640867.847364,-8841.045972,-3373.975405,73477000000000000786432.000000,5000000.000000,
5230.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,2837042.071337,5606686.153534,-8886.537620,-3462.771147,73477000000000000786432.000000,5000000.000000,
5240.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,2747948.736319,5571604.101924,-8932.146729,-3554.063882,73477000000000000786432.000000,5000000.000000,
5250.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,2658398.837916,5535596.206139,-8977.845373,-3647.957803,73477000000000000786432.000000,5000000.000000,
5260.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,2568391.634263,5498635.910272,-9023.602264,-3744.562676,73477000000000000786432.000000,5000000.000000,
5270.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,2477926.714705,5460695.531504,-9069.382385,-3843.994177,73477000000000000786432.000000,5000000.000000,
5280.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,2387004.039108,5421746.199152,-9115.146577,-3946.374264,73477000000000000786432.000000,5000000.000000,
5290.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,2295623.981487,5381757.789957,-9160.851088,-4051.831562,73477000000000000786432.000000,5000000.000000,
5300.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,2203787.378467,5340698.859367,-9206.447058,-4160.501776,73477000000000000786432.000000,5000000.000000,
5310.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,2111495.583137,5298536.568579,-9251.879954,-4272.528124,73477000000000000786432.000000,5000000.000000,
5320.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,2018750.524934,5255236.607109,-9297.088927,-4388.061804,73477000000000000786432.000000,5000000.000000,
5330.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,1925554.776279,5210763.110615,-9342.006104,-4507.262474,73477000000000000786432.000000,5000000.000000,
5340.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,1831911.626777,5165078.573747,-9386.555780,-4630.298763,73477000000000000786432.000000,5000000.000000,
5350.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,1737825.165891,5118143.757756,-9430.653529,-4757.348813,73477000000000000786432.000000,5000000.000000,
5360.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,1643300.375125,5069917.592636,-9474.205192,-4888.600830,73477000000000000786432.000000,5000000.000000,
5370.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,1548343.230888,5020357.073568,-9517.105747,-5024.253668,73477000000000000786432.000000,5000000.000000,
5380.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,1452960.819344,4969417.151468,-9559.238040,-5164.517427,73477000000000000786432.000000,5000000.000000,
5390.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,1357161.464756,4917050.617480,-9600.471354,-5309.614064,73477000000000000786432.000000,5000000.000000,
5400.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,1260954.872984,4863207.981301,-9640.659802,-5459.778016,73477000000000000786432.000000,5000000.000000,
5410.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,1164352.292066,4807837.343302,-9679.640516,-5615.256813,73477000000000000786432.000000,5000000.000000,
5420.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,1067366.692009,4750884.260508,-9717.231608,-5776.311694,73477000000000000786432.000000,5000000.000000,
5430.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,970012.966233,4692291.606615,-9753.229878,-5943.218180,73477000000000000786432.000000,5000000.000000,
5440.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,872308.157409,4631999.426404,-9787.408220,-6116.266616,73477000000000000786432.000000,5000000.000000,
5450.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,774271.710771,4569944.785129,-9819.512711,-6295.762634,73477000000000000786432.000000,5000000.000000,
5460.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,675925.758394,4506061.613710,-9849.259325,-6482.027519,73477000000000000786432.000000,5000000.000000,
5470.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,577295.438340,4440280.550949,-9876.330236,-6675.398432,73477000000000000786432.000000,5000000.000000,
5480.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,478409.253056,4372528.784414,-9900.369660,-6876.228446,73477000000000000786432.000000,5000000.000000,
5490.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,379299.471910,4302729.892215,-9920.979171,-7084.886318,73477000000000000786432.000000,5000000.000000,
5500.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,280002.583320,4230803.688597,-9937.712458,-7301.755936,73477000000000000786432.000000,5000000.000000,
5510.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,180559.802468,4156666.077186,-9950.069444,-7527.235330,73477000000000000786432.000000,5000000.000000,
5520.000000,0.000000,0.000000,0.000000,0.000000,5970000000000000281018368.000000,81017.641221,4080228.916826,-9957.489714,-7761.735114,73477000000000000786432.000000,5000000.000000,
5530.000000,0.000000,0.000000,-0.002368,0.000000,5970000000000000281018368.000000,-18571.452579,4001399.906315,-9959.537614,-8005.676236,73477000000000000786432.000000,5000000.000000,
5540.000000,-0.227083,0.000000,-0.056688,0.000000,5970000000000000281018368.000000,-118166.828723,3920082.496110,-9959.537614,-8259.486781,73477000000000000786432.000000,5000000.000000,
5550.000000,-1.423254,0.000000,-0.197908,0.000000,5970000000000000281018368.000000,-217762.204867,3836175.838898,-9959.537614,-8523.597242,73477000000000000786432.000000,5000000.000000,
5560.000000,-4.511293,0.000000,-0.437001,0.000000,5970000000000000281018368.000000,-317357.581011,3749574.799279,-9959.537614,-8798.433319,73477000000000000786432.000000,5000000.000000,
5570.000000,-10.530482,0.000000,-0.786321,0.000000,5970000000000000281018368.000000,-416952.957155,3660170.049269,-9959.537614,-9084.405893,73477000000000000786432.000000,5000000.000000,
5580.000000,-20.651198,0.000000,-1.259760,0.000000,5970000000000000281018368.000000,-516548.333299,3567848.280625,-9959.537614,-9381.897549,73477000000000000786432.000000,5000000.000000,
5590.000000,-36.191143,0.000000,-1.872918,0.000000,5970000000000000281018368.000000,-616143.709443,3472492.573112,-9959.537614,-9691.244695,73477000000000000786432.000000,5000000.000000,
5600.000000,-58.633200,0.000000,-2.643257,0.000000,5970000000000000281018368.000000,-715739.085587,3373982.968142,-9959.537614,-10012.714161,73477000000000000786432.000000,5000000.000000,
5610.000000,-89.644841,0.000000,-3.590255,0.000000,5970000000000000281018368.000000,-815334.461732,3272197.309430,-9959.537614,-10346.472966,73477000000000000786432.000000,5000000.000000,
5620.000000,-131.098819,0.000000,-4.735504,0.000000,5970000000000000281018368.000000,-914929.837876,3167012.426197,-9959.537614,-10692.549793,73477000000000000786432.000000,5000000.000000,
5630.000000,-185.094639,0.000000,-6.102762,0.000000,5970000000000000281018368.000000,-1014525.214020,3058305.749286,-9959.537614,-11050.786690,73477000000000000786432.000000,5000000.000000,
5640.000000,-253.979976,0.000000,-7.717882,0.000000,5970000000000000281018368.000000,-1114120.590164,2945957.464794,-9959.537614,-11420.779679,73477000000000000786432.000000,5000000.000000,
5650.000000,-340.370670,0.000000,-9.608588,0.000000,5970000000000000281018368.000000,-1213715.966308,2829853.320593,-9959.537614,-11801.807518,73477000000000000786432.000000,5000000.000000,
5660.000000,-447.167356,0.000000,-11.804014,0.000000,5970000000000000281018368.000000,-1313311.342452,2709888.203597,-9959.537614,-12192.748996,73477000000000000786432.000000,5000000.000000,
5670.000000,-577.565908,0.000000,-14.333911,0.000000,5970000000000000281018368.000000,-1412906.718596,2585970.592432,-9959.537614,-12591.991193,73477000000000000786432.000000,5000000.000000,
5680.000000,-735.057978,0.000000,-17.227440,0.000000,5970000000000000281018368.000000,-1512502.094740,2458027.950967,-9959.537614,-12997.334331,73477000000000000786432.000000,5000000.000000,
5690.000000,-923.416927,0.000000,-20.511447,0.000000,5970000000000000281018368.000000,-1612097.470885,2326013.050078,-9959.537614,-13405.903438,73477000000000000786432.000000,5000000.000000,
5700.000000,-1146.663644,0.000000,-24.208160,0.000000,5970000000000000281018368.000000,-1711692.847029,2189911.074755,-9959.537614,-13814.082796,73477000000000000786432.000000,5000000.000000,
5710.000000,-1409.006504,0.000000,-28.332331,0.000000,5970000000000000281018368.000000,-1811288.223173,2049747.182880,-9959.537614,-14217.495307,73477000000000000786432.000000,5000000.000000,
5720.000000,-1714.750497,0.000000,-32.887968,0.000000,5970000000000000281018368.000000,-1910883.599317,1905593.935773,-9959.537614,-14611.053378,73477000000000000786432.000000,5000000.000000,
5730.000000,-2068.172952,0.000000,-37.864996,0.000000,5970000000000000281018368.000000,-2010478.975461,1757577.749862,-9959.537614,-14989.107763,73477000000000000786432.000000,5000000.000000,
5740.000000,-2473.367650,0.000000,-43.236378,0.000000,5970000000000000281018368.000000,-2110074.351605,1605883.290040,-9959.537614,-15345.711975,73477000000000000786432.000000,5000000.000000,
5750.000000,-2934.065429,0.000000,-48.956416,0.000000,5970000000000000281018368.000000,-2209669.727749,1450754.639241,-9959.537614,-15674.999947,73477000000000000786432.000000,5000000.000000,
5760.000000,-3453.446586,0.000000,-54.960919,0.000000,5970000000000000281018368.000000,-2309265.103893,1292492.245893,-9959.537614,-15971.644613,73477000000000000786432.000000,5000000.000000,
5770.000000,-4033.966543,0.000000,-61.169727,0.000000,5970000000000000281018368.000000,-2408860.480038,1131445.138653,-9959.537614,-16231.332798,73477000000000000786432.000000,5000000.000000,
5780.000000,-4677.218754,0.000000,-67.491590,0.000000,5970000000000000281018368.000000,-2508455.856182,967998.667192,-9959.537614,-16451.170153,73477000000000000786432.000000,5000000.000000,
5790.000000,-5383.855872,0.000000,-73.830790,0.000000,5970000000000000281018368.000000,-2608051.232326,802558.901941,-9959.537614,-16629.932293,73477000000000000786432.000000,5000000.000000,
5800.000000,-6153.581341,0.000000,-80.094393,0.000000,5970000000000000281018368.000000,-2707646.608470,635535.531736,-9959.537614,-16768.109155,73477000000000000786432.000000,5000000.000000,
5810.000000,-6985.211278,0.000000,-86.198844,0.000000,5970000000000000281018368.000000,-2807241.984614,467325.385674,-9959.537614,-16867.739809,73477000000000000786432.000000,5000000.000000,
5820.000000,-7876.794397,0.000000,-92.074847,0.000000,5970000000000000281018368.000000,-2906837.360758,298298.474646,-9959.537614,-16932.084826,73477000000000000786432.000000,5000000.000000,
5830.000000,-8825.769510,0.000000,-97.669958,0.000000,5970000000000000281018368.000000,-3006432.736902,128787.802824,-9959.537614,-16965.213867,73477000000000000786432.000000,5000000.000000,
5840.000000,-9829.137679,0.000000,-102.948969,-0.011256,5970000000000000281018368.000000,-3106028.113046,-40916.615125,-9959.537614,-16972.503850,73477000000000000786432.000000,5000000.000000,
5850.000000,-10883.628793,-0.884145,-107.892509,-0.206759,5970000000000000281018368.000000,-3205623.489190,-210641.653624,-9959.537614,-16972.503850,73477000000000000786432.000000,5000000.000000,
5860.000000,-11985.847999,-4.873514,-112.494520,-0.623980,5970000000000000281018368.000000,-3305218.865335,-380366.692124,-9959.537614,-16972.503850,73477000000000000786432.000000,5000000.000000,
5870.000000,-13132.393862,-13.944838,-116.759240,-1.215783,5970000000000000281018368.000000,-3404814.241479,-550091.730623,-9959.537614,-16972.503850,73477000000000000786432.000000,5000000.000000,
5880.000000,-14319.946692,-29.633234,-120.698329,-1.941066,5970000000000000281018368.000000,-3504409.617623,-719816.769123,-9959.537614,-16972.503850,73477000000000000786432.000000,5000000.000000,
5890.000000,-15545.329899,-53.093993,-124.328373,-2.764950,5970000000000000281018368.000000,-3604004.993767,-889541.807622,-9959.537614,-16972.503850,73477000000000000786432.000000,5000000.000000,
5900.000000,-16805.548858,-85.163662,-127.668885,-3.658489,5970000000000000281018368.000000,-3703600.369911,-1059266.846121,-9959.537614,-16972.503850,73477000000000000786432.000000,5000000.000000,
5910.000000,-18097.812166,-126.416726,-130.740779,-4.598111,5970000000000000281018368.000000,-3803195.746055,-1228991.884621,-9959.537614,-16972.503850,73477000000000000786432.000000,5000000.000000,
