time,xpos,ypos,xvel,yvel,object_mass,time_limit,total_energy,
57480.000000,-2034856.642949,10955547.911470,-26243.301392,18433.627611,100000000000000004764729344.000000,1000000.000000,-84600835.578358,
57490.000000,-2296788.382276,11137281.132220,-26142.032854,17916.850079,100000000000000004764729344.000000,1000000.000000,-84600835.783632,
57500.000000,-2557678.659939,11313959.275906,-26035.167161,17422.385987,100000000000000004764729344.000000,1000000.000000,-84600835.966942,
57510.000000,-2817476.036102,11485798.843818,-25923.590222,16948.923731,100000000000000004764729344.000000,1000000.000000,-84600836.130656,
57520.000000,-3076137.345210,11653003.662925,-25808.073704,16495.239178,100000000000000004764729344.000000,1000000.000000,-84600836.276916,
57530.000000,-3333626.631188,11815765.734335,-25689.290176,16060.190410,100000000000000004764729344.000000,1000000.000000,-84600836.407645,
57540.000000,-3589914.223314,11974266.029145,-25567.826155,15642.712477,100000000000000004764729344.000000,1000000.000000,-84600836.524566,
57550.000000,-3844975.933255,12128675.232430,-25444.193339,15241.812284,100000000000000004764729344.000000,1000000.000000,-84600836.629214,
57560.000000,-4098792.356566,12279154.436950,-25318.838307,14856.563661,100000000000000004764729344.000000,1000000.000000,-84600836.722958,
57570.000000,-4351348.264315,12425855.788697,-25192.150879,14486.102663,100000000000000004764729344.000000,1000000.000000,-84600836.807010,
57580.000000,-4602632.072606,12568923.086744,-25064.471361,14129.623131,100000000000000004764729344.000000,1000000.000000,-84600836.882448,
57590.000000,-4852635.379461,12708492.340024,-24936.096803,13786.372524,100000000000000004764729344.000000,1000000.000000,-84600836.950224,
57600.000000,-5101352.560061,12844692.283741,-24807.286429,13455.648009,100000000000000004764729344.000000,1000000.000000,-84600837.011183,
57610.000000,-5348780.412592,12977644.858102,-24678.266346,13136.792835,100000000000000004764729344.000000,1000000.000000,-84600837.066072,
57620.000000,-5594917.848039,13107465.651993,-24549.233643,12829.192948,100000000000000004764729344.000000,1000000.000000,-84600837.115552,
57630.000000,-5839765.618198,13234264.314130,-24420.359947,12532.273865,100000000000000004764729344.000000,1000000.000000,-84600837.160208,
57640.000000,-6083326.076967,13358144.934073,-24291.794533,12245.497774,100000000000000004764729344.000000,1000000.000000,-84600837.200556,
57650.000000,-6325602.970641,13479206.395389,-24163.667029,11968.360859,100000000000000004764729344.000000,1000000.000000,-84600837.237056,
57660.000000,-6566601.253549,13597542.703071,-24036.089781,11700.390825,100000000000000004764729344.000000,1000000.000000,-84600837.270113,
57670.000000,-6806326.925822,13713243.287206,-23909.159925,11441.144621,100000000000000004764729344.000000,1000000.000000,-84600837.300088,
57680.000000,-7044786.890544,13826393.284729,-23782.961200,11190.206332,100000000000000004764729344.000000,1000000.000000,-84600837.327299,
57690.000000,-7281988.827889,13937073.800970,-23657.565532,10947.185241,100000000000000004764729344.000000,1000000.000000,-84600837.352032,
57700.000000,-7517941.084155,14045362.152569,-23533.034437,10711.714041,100000000000000004764729344.000000,1000000.000000,-84600837.374536,
57710.000000,-7752652.573890,14151332.093215,-23409.420242,10483.447185,100000000000000004764729344.000000,1000000.000000,-84600837.395037,
57720.000000,-7986132.693523,14255054.023552,-23286.767164,10262.059367,100000000000000004764729344.000000,1000000.000000,-84600837.413735,
57730.000000,-8218391.245140,14356595.186470,-23165.112266,10047.244118,100000000000000004764729344.000000,1000000.000000,-84600837.430806,
57740.000000,-8449438.369178,14456019.848932,-23044.486287,9838.712514,100000000000000004764729344.000000,1000000.000000,-84600837.446411,
57750.000000,-8679284.485010,14553389.471362,-22924.914389,9636.191981,100000000000000004764729344.000000,1000000.000000,-84600837.460689,
57760.000000,-8907940.238479,14648762.865557,-22806.416808,9439.425191,100000000000000004764729344.000000,1000000.000000,-84600837.473769,
57770.000000,-9135416.455585,14742196.342001,-22689.009431,9248.169045,100000000000000004764729344.000000,1000000.000000,-84600837.485764,
57780.000000,-9361724.101614,14833743.847378,-22572.704307,9062.193732,100000000000000004764729344.000000,1000000.000000,-84600837.496775,
57790.000000,-9586874.245082,14923457.093030,-22457.510103,8881.281856,100000000000000004764729344.000000,1000000.000000,-84600837.506893,
57800.000000,-9810878.025946,15011385.675044,-22343.432504,8705.227631,100000000000000004764729344.000000,1000000.000000,-84600837.516200,
57810.000000,-10033746.627604,15097577.186573,-22230.474570,8533.836138,100000000000000004764729344.000000,1000000.000000,-84600837.524770,
57820.000000,-10255491.252245,15182077.322983,-22118.637049,8366.922627,100000000000000004764729344.000000,1000000.000000,-84600837.532668,
57830.000000,-10476123.099193,15264929.980343,-22007.918663,8204.311885,100000000000000004764729344.000000,1000000.000000,-84600837.539955,
57840.000000,-10695653.345886,15346177.347737,-21898.316353,8045.837634,100000000000000004764729344.000000,1000000.000000,-84600837.546683,
57850.000000,-10914093.131223,15425859.993859,-21789.825503,7891.341985,100000000000000004764729344.000000,1000000.000000,-84600837.552903,
57860.000000,-11131453.540991,15504016.948281,-21682.440139,7740.674920,100000000000000004764729344.000000,1000000.000000,-84600837.558656,
57870.000000,-11347745.595169,15580685.777783,-21576.153102,7593.693822,100000000000000004764729344.000000,1000000.000000,-84600837.563984,
57880.000000,-11562980.236877,15655902.658092,-21470.956203,7450.263027,100000000000000004764729344.000000,1000000.000000,-84600837.568921,
57890.000000,-11777168.322809,15729702.441339,-21366.840366,7310.253413,100000000000000004764729344.000000,1000000.000000,-84600837.573501,
57900.000000,-11990320.614973,15802118.719547,-21263.795751,7173.542018,100000000000000004764729344.000000,1000000.000000,-84600837.577753,
57910.000000,-12202447.773606,15873183.884409,-21161.811862,7040.011681,100000000000000004764729344.000000,1000000.000000,-84600837.581703,
57920.000000,-12413560.351130,15942929.183605,-21060.877645,6909.550707,100000000000000004764729344.000000,1000000.000000,-84600837.585377,
57930.000000,-12623668.787026,16011384.773904,-20960.981581,6782.052558,100000000000000004764729344.000000,1000000.000000,-84600837.588795,
57940.000000,-12832783.403550,16078579.771254,-20862.111757,6657.415561,100000000000000004764729344.000000,1000000.000000,-84600837.591979,
57950.000000,-13040914.402166,16144542.298063,-20764.255937,6535.542638,100000000000000004764729344.000000,1000000.000000,-84600837.594946,
57960.000000,-13248071.860645,16209299.527854,-20667.401628,6416.341049,100000000000000004764729344.000000,1000000.000000,-84600837.597714,
57970.000000,-13454265.730743,16272877.727466,-20571.536129,6299.722158,100000000000000004764729344.000000,1000000.000000,-84600837.600298,
57980.000000,-13659505.836386,16335302.296952,-20476.646584,6185.601209,100000000000000004764729344.000000,1000000.000000,-84600837.602712,
57990.000000,-13863801.872332,16396597.807334,-20382.720020,6073.897118,100000000000000004764729344.000000,1000000.000000,-84600837.604969,
58000.000000,-14067163.403219,16456788.036337,-20289.743393,5964.532278,100000000000000004764729344.000000,1000000.000000,-84600837.607079,
58010.000000,-14269599.862991,16515896.002230,-20197.703614,5857.432376,100000000000000004764729344.000000,1000000.000000,-84600837.609055,
58020.000000,-14471120.554634,16573943.995904,-20106.587585,5752.526220,100000000000000004764729344.000000,1000000.000000,-84600837.610906,
58030.000000,-14671734.650198,16630953.611276,-20016.382220,5649.745582,100000000000000004764729344.000000,1000000.000000,-84600837.612642,
58040.000000,-14871451.191066,16686945.774140,-19927.074475,5549.025041,100000000000000004764729344.000000,1000000.000000,-84600837.614269,
58050.000000,-15070279.088444,16741940.769542,-19838.651364,5450.301845,100000000000000004764729344.000000,1000000.000000,-84600837.615797,
58060.000000,-15268227.124043,16795958.267779,-19751.099975,5353.515776,100000000000000004764729344.000000,1000000.000000,-84600837.617231,
58070.000000,-15465303.950928,16849017.349099,-19664.407493,5258.609021,100000000000000004764729344.000000,1000000.000000,-84600837.618580,
58080.000000,-15661518.094522,16901136.527179,-19578.561208,5165.526058,100000000000000004764729344.000000,1000000.000000,-84600837.619847,
58090.000000,-15856877.953726,16952333.771451,-19493.548527,5074.213543,100000000000000004764729344.000000,1000000.000000,-84600837.621040,
58100.000000,-16051391.802161,17002626.528340,-19409.356988,4984.620203,100000000000000004764729344.000000,1000000.000000,-84600837.622163,
58110.000000,-16245067.789499,17052031.741492,-19325.974265,4896.696738,100000000000000004764729344.000000,1000000.000000,-84600837.623221,
58120.000000,-16437913.942880,17100565.871019,-19243.388179,4810.395727,100000000000000004764729344.000000,1000000.000000,-84600837.624218,
58130.000000,-16629938.168396,17148244.911850,-19161.586700,4725.671538,100000000000000004764729344.000000,1000000.000000,-84600837.625159,
58140.000000,-16821148.252635,17195084.411215,-19080.557958,4642.480251,100000000000000004764729344.000000,1000000.000000,-84600837.626046,
58150.000000,-17011551.864272,17241099.485316,-19000.290242,4560.779568,100000000000000004764729344.000000,1000000.000000,-84600837.626884,
58160.000000,-17201156.555703,17286304.835236,-18920.772006,4480.528749,100000000000000004764729344.000000,1000000.000000,-84600837.627675,
58170.000000,-17389969.764706,17330714.762116,-18841.991874,4401.688537,100000000000000004764729344.000000,1000000.000000,-84600837.628423,
58180.000000,-17577998.816128,17374343.181651,-18763.938637,4324.221088,100000000000000004764729344.000000,1000000.000000,-84600837.629130,
58190.000000,-17765250.923598,17417203.637934,-18686.601258,4248.089914,100000000000000004764729344.000000,1000000.000000,-84600837.629799,
58200.000000,-17951733.191242,17459309.316681,-18609.968875,4173.259819,100000000000000004764729344.000000,1000000.000000,-84600837.630432,
58210.000000,-18137452.615412,17500673.057880,-18534.030796,4099.696845,100000000000000004764729344.000000,1000000.000000,-84600837.631031,
58220.000000,-18322416.086415,17541307.367884,-18458.776503,4027.368213,100000000000000004764729344.000000,1000000.000000,-84600837.631599,
58230.000000,-18506630.390250,17581224.430975,-18384.195653,3956.242279,100000000000000004764729344.000000,1000000.000000,-84600837.632137,
58240.000000,-18690102.210328,17620436.120441,-18310.278071,3886.288482,100000000000000004764729344.000000,1000000.000000,-84600837.632648,
58250.000000,-18872838.129196,17658954.009173,-18237.013758,3817.477296,100000000000000004764729344.000000,1000000.000000,-84600837.633132,
58260.000000,-19054844.630245,17696789.379817,-18164.392883,3749.780190,100000000000000004764729344.000000,1000000.000000,-84600837.633592,
58270.000000,-19236128.099411,17733953.234502,-18092.405785,3683.169584,100000000000000004764729344.000000,1000000.000000,-84600837.634028,
58280.000000,-19416694.826854,17770456.304159,-18021.042970,3617.618814,100000000000000004764729344.000000,1000000.000000,-84600837.634443,
58290.000000,-19596551.008631,17806309.057461,-17950.295111,3553.102086,100000000000000004764729344.000000,1000000.000000,-84600837.634837,
58300.000000,-19775702.748342,17841521.709394,-17880.153043,3489.594449,100000000000000004764729344.000000,1000000.000000,-84600837.635212,
58310.000000,-19954156.058764,17876104.229478,-17810.607766,3427.071757,100000000000000004764729344.000000,1000000.000000,-84600837.635568,
58320.000000,-20131916.863463,17910066.349667,-17741.650438,3365.510637,100000000000000004764729344.000000,1000000.000000,-84600837.635907,
58330.000000,-20308990.998379,17943417.571917,-17673.272375,3304.888458,100000000000000004764729344.000000,1000000.000000,-84600837.636230,
58340.000000,-20485384.213400,17976167.175472,-17605.465050,3245.183303,100000000000000004764729344.000000,1000000.000000,-84600837.636538,
58350.000000,-20661102.173905,18008324.223847,-17538.220089,3186.373939,100000000000000004764729344.000000,1000000.000000,-84600837.636831,
58360.000000,-20836150.462283,18039897.571554,-17471.529267,3128.439793,100000000000000004764729344.000000,1000000.000000,-84600837.637110,
58370.000000,-21010534.579439,18070895.870553,-17405.384511,3071.360925,100000000000000004764729344.000000,1000000.000000,-84600837.637376,
58380.000000,-21184259.946261,18101327.576465,-17339.777891,3015.118004,100000000000000004764729344.000000,1000000.000000,-84600837.637630,
58390.000000,-21357331.905074,18131200.954547,-17274.701623,2959.692283,100000000000000004764729344.000000,1000000.000000,-84600837.637872,
58400.000000,-21529755.721067,18160524.085432,-17210.148065,2905.065580,100000000000000004764729344.000000,1000000.000000,-84600837.638103,
58410.000000,-21701536.583690,18189304.870669,-17146.109710,2851.220257,100000000000000004764729344.000000,1000000.000000,-84600837.638324,
58420.000000,-21872679.608033,18217551.038039,-17082.579192,2798.139196,100000000000000004764729344.000000,1000000.000000,-84600837.638534,
58430.000000,-22043189.836179,18245270.146688,-17019.549276,2745.805785,100000000000000004764729344.000000,1000000.000000,-84600837.638736,
58440.000000,-22213072.238529,18272469.592065,-16957.012860,2694.203893,100000000000000004764729344.000000,1000000.000000,-84600837.638928,
58450.000000,-22382331.715106,18299156.610678,-16894.962970,2643.317860,100000000000000004764729344.000000,1000000.000000,-84600837.639113,
58460.000000,-22550973.096833,18325338.284685,-16833.392759,2593.132473,100000000000000004764729344.000000,1000000.000000,-84600837.639289,
58470.000000,-22719001.146789,18351021.546312,-16772.295505,2543.632956,100000000000000004764729344.000000,1000000.000000,-84600837.639457,
58480.000000,-22886420.561436,18376213.182118,-16711.664607,2494.804950,100000000000000004764729344.000000,1000000.000000,-84600837.639618,
58490.000000,-23053235.971832,18400919.837109,-16651.493584,2446.634500,100000000000000004764729344.000000,1000000.000000,-84600837.639773,
58500.000000,-23219451.944808,18425148.018701,-16591.776072,2399.108041,100000000000000004764729344.000000,1000000.000000,-84600837.639920,
58510.000000,-23385072.984131,18448904.100557,-16532.505822,2352.212385,100000000000000004764729344.000000,1000000.000000,-84600837.640062,
58520.000000,-23550103.531644,18472194.326275,-16473.676697,2305.934706,100000000000000004764729344.000000,1000000.000000,-84600837.640198,
58530.000000,-23714547.968375,18495024.812963,-16415.282670,2260.262528,100000000000000004764729344.000000,1000000.000000,-84600837.640328,
58540.000000,-23878410.615638,18517401.554682,-16357.317825,2215.183717,100000000000000004764729344.000000,1000000.000000,-84600837.640452,
58550.000000,-24041695.736095,18539330.425776,-16299.776350,2170.686462,100000000000000004764729344.000000,1000000.000000,-84600837.640572,
58560.000000,-24204407.534814,18560817.184092,-16242.652535,2126.759271,100000000000000004764729344.000000,1000000.000000,-84600837.640687,
58570.000000,-24366550.160291,18581867.474085,-16185.940775,2083.390958,100000000000000004764729344.000000,1000000.000000,-84600837.640797,
58580.000000,-24528127.705461,18602486.829825,-16129.635564,2040.570630,100000000000000004764729344.000000,1000000.000000,-84600837.640902,
58590.000000,-24689144.208684,18622680.677904,-16073.731492,1998.287681,100000000000000004764729344.000000,1000000.000000,-84600837.641004,
58600.000000,-24849603.654714,18642454.340247,-16018.223248,1956.531783,100000000000000004764729344.000000,1000000.000000,-84600837.641101,
58610.000000,-25009509.975644,18661813.036828,-15963.105610,1915.292874,100000000000000004764729344.000000,1000000.000000,-84600837.641195,
58620.000000,-25168867.051834,18680761.888303,-15908.373453,1874.561149,100000000000000004764729344.000000,1000000.000000,-84600837.641285,
58630.000000,-25327678.712823,18699305.918554,-15854.021738,1834.327057,100000000000000004764729344.000000,1000000.000000,-84600837.641371,
58640.000000,-25485948.738219,18717450.057157,-15800.045516,1794.581288,100000000000000004764729344.000000,1000000.000000,-84600837.641455,
58650.000000,-25643680.858568,18735199.141761,-15746.439925,1755.314764,100000000000000004764729344.000000,1000000.000000,-84600837.641535,
58660.000000,-25800878.756215,18752557.920405,-15693.200186,1716.518639,100000000000000004764729344.000000,1000000.000000,-84600837.641611,
58670.000000,-25957546.066133,18769531.053752,-15640.321604,1678.184285,100000000000000004764729344.000000,1000000.000000,-84600837.641685,
58680.000000,-26113686.376752,18786123.117260,-15587.799564,1640.303286,100000000000000004764729344.000000,1000000.000000,-84600837.641757,
58690.000000,-26269303.230755,18802338.603277,-15535.629531,1602.867436,100000000000000004764729344.000000,1000000.000000,-84600837.641825,
58700.000000,-26424400.125867,18818181.923085,-15483.807049,1565.868726,100000000000000004764729344.000000,1000000.000000,-84600837.641891,
58710.000000,-26578980.515627,18833657.408866,-15432.327737,1529.299344,100000000000000004764729344.000000,1000000.000000,-84600837.641955,
58720.000000,-26733047.810144,18848769.315620,-15381.187289,1493.151665,100000000000000004764729344.000000,1000000.000000,-84600837.642016,
58730.000000,-26886605.376832,18863521.823020,-15330.381472,1457.418248,100000000000000004764729344.000000,1000000.000000,-84600837.642075,
58740.000000,-27039656.541138,18877919.037209,-15279.906125,1422.091827,100000000000000004764729344.000000,1000000.000000,-84600837.642132,
58750.000000,-27192204.587251,18891964.992550,-15229.757157,1387.165310,100000000000000004764729344.000000,1000000.000000,-84600837.642187,
58760.000000,-27344252.758798,18905663.653317,-15179.930547,1352.631772,100000000000000004764729344.000000,1000000.000000,-84600837.642240,
58770.000000,-27495804.259523,18919018.915341,-15130.422339,1318.484447,100000000000000004764729344.000000,1000000.000000,-84600837.642291,
58780.000000,-27646862.253957,18932034.607604,-15081.228646,1284.716731,100000000000000004764729344.000000,1000000.000000,-84600837.642340,
58790.000000,-27797429.868069,18944714.493790,-15032.345643,1251.322169,100000000000000004764729344.000000,1000000.000000,-84600837.642387,
58800.000000,-27947510.189908,18957062.273787,-14983.769570,1218.294455,100000000000000004764729344.000000,1000000.000000,-84600837.642433,
58810.000000,-28097106.270233,18969081.585152,-14935.496729,1185.627427,100000000000000004764729344.000000,1000000.000000,-84600837.642477,
58820.000000,-28246221.123124,18980776.004524,-14887.523482,1153.315064,100000000000000004764729344.000000,1000000.000000,-84600837.642520,
58830.000000,-28394857.726585,18992149.049008,-14839.846252,1121.351480,100000000000000004764729344.000000,1000000.000000,-84600837.642561,
58840.000000,-28543019.023139,19003204.177514,-14792.461519,1089.730920,100000000000000004764729344.000000,1000000.000000,-84600837.642601,
58850.000000,-28690707.920401,19013944.792052,-14745.365821,1058.447759,100000000000000004764729344.000000,1000000.000000,-84600837.642640,
58860.000000,-28837927.291649,19024374.239009,-14698.555753,1027.496497,100000000000000004764729344.000000,1000000.000000,-84600837.642677,
58870.000000,-28984679.976379,19034495.810366,-14652.027963,996.871753,100000000000000004764729344.000000,1000000.000000,-84600837.642713,
58880.000000,-29130968.780849,19044312.744905,-14605.779156,966.568266,100000000000000004764729344.000000,1000000.000000,-84600837.642748,
58890.000000,-29276796.478613,19053828.229366,-14559.806086,936.580889,100000000000000004764729344.000000,1000000.000000,-84600837.642781,
58900.000000,-29422165.811046,19063045.399579,-14514.105562,906.904586,100000000000000004764729344.000000,1000000.000000,-84600837.642813,
58910.000000,-29567079.487855,19071967.341566,-14468.674442,877.534431,100000000000000004764729344.000000,1000000.000000,-84600837.642845,
58920.000000,-29711540.187584,19080597.092610,-14423.509635,848.465603,100000000000000004764729344.000000,1000000.000000,-84600837.642875,
58930.000000,-29855550.558105,19088937.642296,-14378.608097,819.693382,100000000000000004764729344.000000,1000000.000000,-84600837.642905,
58940.000000,-29999113.217104,19096991.933528,-14333.966835,791.213150,100000000000000004764729344.000000,1000000.000000,-84600837.642933,
58950.000000,-30142230.752552,19104762.863512,-14289.582900,763.020387,100000000000000004764729344.000000,1000000.000000,-84600837.642961,
58960.000000,-30284905.723173,19112253.284721,-14245.453390,735.110665,100000000000000004764729344.000000,1000000.000000,-84600837.642987,
58970.000000,-30427140.658898,19119466.005826,-14201.575448,707.479651,100000000000000004764729344.000000,1000000.000000,-84600837.643013,
58980.000000,-30568938.061310,19126403.792607,-14157.946262,680.123100,100000000000000004764729344.000000,1000000.000000,-84600837.643038,
58990.000000,-30710300.404087,19133069.368845,-14114.563063,653.036857,100000000000000004764729344.000000,1000000.000000,-84600837.643062,
59000.000000,-30851230.133428,19139465.417180,-14071.423124,626.216848,100000000000000004764729344.000000,1000000.000000,-84600837.643086,
59010.000000,-30991729.668477,19145594.579957,-14028.523760,599.659087,100000000000000004764729344.000000,1000000.000000,-84600837.643108,
59020.000000,-31131801.401734,19151459.460043,-13985.862328,573.359666,100000000000000004764729344.000000,1000000.000000,-84600837.643131,
59030.000000,-31271447.699463,19157062.621631,-13943.436224,547.314756,100000000000000004764729344.000000,1000000.000000,-84600837.643152,
59040.000000,-31410670.902089,19162406.591012,-13901.242884,521.520605,100000000000000004764729344.000000,1000000.000000,-84600837.643173,
59050.000000,-31549473.324589,19167493.857339,-13859.279781,495.973538,100000000000000004764729344.000000,1000000.000000,-84600837.643193,
59060.000000,-31687857.256872,19172326.873368,-13817.544429,470.669951,100000000000000004764729344.000000,1000000.000000,-84600837.643212,
59070.000000,-31825824.964159,19176908.056177,-13776.034377,445.606311,100000000000000004764729344.000000,1000000.000000,-84600837.643231,
59080.000000,-31963378.687351,19181239.787868,-13734.747210,420.779156,100000000000000004764729344.000000,1000000.000000,-84600837.643249,
59090.000000,-32100520.643388,19185324.416260,-13693.680552,396.185091,100000000000000004764729344.000000,1000000.000000,-84600837.643267,
59100.000000,-32237253.025605,19189164.255550,-13652.832059,371.820787,100000000000000004764729344.000000,1000000.000000,-84600837.643284,
59110.000000,-32373578.004083,19192761.586974,-13612.199422,347.682979,100000000000000004764729344.000000,1000000.000000,-84600837.643301,
59120.000000,-32509497.725989,19196118.659437,-13571.780368,323.768466,100000000000000004764729344.000000,1000000.000000,-84600837.643317,
59130.000000,-32645014.315911,19199237.690140,-13531.572655,300.074109,100000000000000004764729344.000000,1000000.000000,-84600837.643333,
59140.000000,-32780129.876187,19202120.865183,-13491.574074,276.596826,100000000000000004764729344.000000,1000000.000000,-84600837.643348,
59150.000000,-32914846.487233,19204770.340161,-13451.782449,253.333597,100000000000000004764729344.000000,1000000.000000,-84600837.643363,
59160.000000,-33049166.207855,19207188.240735,-13412.195634,230.281456,100000000000000004764729344.000000,1000000.000000,-84600837.643377,
59170.000000,-33183091.075562,19209376.663205,-13372.811516,207.437495,100000000000000004764729344.000000,1000000.000000,-84600837.643391,
59180.000000,-33316623.106874,19211337.675054,-13333.628010,184.798860,100000000000000004764729344.000000,1000000.000000,-84600837.643405,
59190.000000,-33449764.297620,19213073.315489,-13294.643063,162.362750,100000000000000004764729344.000000,1000000.000000,-84600837.643418,
59200.000000,-33582516.623238,19214585.595965,-13255.854649,140.126415,100000000000000004764729344.000000,1000000.000000,-84600837.643431,
59210.000000,-33714882.039055,19215876.500698,-13217.260773,118.087156,100000000000000004764729344.000000,1000000.000000,-84600837.643443,
59220.000000,-33846862.480582,19216947.987168,-13178.859465,96.242325,100000000000000004764729344.000000,1000000.000000,-84600837.643456,
59230.000000,-33978459.863787,19217801.986605,-13140.648787,74.589320,100000000000000004764729344.000000,1000000.000000,-84600837.643467,
59240.000000,-34109676.085371,19218440.404471,-13102.626825,53.125589,100000000000000004764729344.000000,1000000.000000,-84600837.643479,
59250.000000,-34240513.023039,19218865.120925,-13064.791692,31.848623,100000000000000004764729344.000000,1000000.000000,-84600837.643490,
59260.000000,-34370972.535762,19219077.991278,-13027.141528,10.755962,100000000000000004764729344.000000,1000000.000000,-84600837.643501,
59270.000000,-34501056.464039,19219080.846445,-12989.674499,-10.154813,100000000000000004764729344.000000,1000000.000000,-84600837.643511,
59280.000000,-34630766.630153,19218875.493375,-12952.388796,-30.886078,100000000000000004764729344.000000,1000000.000000,-84600837.643522,
59290.000000,-34760104.838419,19218463.715482,-12915.282634,-51.440163,100000000000000004764729344.000000,1000000.000000,-84600837.643532,
59300.000000,-34889072.875434,19217847.273057,-12878.354254,-71.819362,100000000000000004764729344.000000,1000000.000000,-84600837.643541,
59310.000000,-35017672.510319,19217027.903683,-12841.601920,-92.025925,100000000000000004764729344.000000,1000000.000000,-84600837.643551,
59320.000000,-35145905.494953,19216007.322625,-12805.023921,-112.062064,100000000000000004764729344.000000,1000000.000000,-84600837.643560,
59330.000000,-35273773.564212,19214787.223226,-12768.618566,-131.929953,100000000000000004764729344.000000,1000000.000000,-84600837.643569,
59340.000000,-35401278.436198,19213369.277287,-12732.384190,-151.631725,100000000000000004764729344.000000,1000000.000000,-84600837.643578,
59350.000000,-35528421.812460,19211755.135438,-12696.319149,-171.169481,100000000000000004764729344.000000,1000000.000000,-84600837.643586,
59360.000000,-35655205.378225,19209946.427503,-12660.421822,-190.545283,100000000000000004764729344.000000,1000000.000000,-84600837.643594,
59370.000000,-35781630.802606,19207944.762861,-12624.690608,-209.761158,100000000000000004764729344.000000,1000000.000000,-84600837.643602,
59380.000000,-35907699.738827,19205751.730790,-12589.123928,-228.819098,100000000000000004764729344.000000,1000000.000000,-84600837.643610,
59390.000000,-36033413.824425,19203368.900810,-12553.720225,-247.721063,100000000000000004764729344.000000,1000000.000000,-84600837.643618,
59400.000000,-36158774.681462,19200797.823019,-12518.477962,-266.468979,100000000000000004764729344.000000,1000000.000000,-84600837.643625,
59410.000000,-36283783.916729,19198040.028421,-12483.395620,-285.064738,100000000000000004764729344.000000,1000000.000000,-84600837.643633,
59420.000000,-36408443.121946,19195097.029243,-12448.471704,-303.510202,100000000000000004764729344.000000,1000000.000000,-84600837.643640,
59430.000000,-36532753.873955,19191970.319252,-12413.704734,-321.807203,100000000000000004764729344.000000,1000000.000000,-84600837.643647,
59440.000000,-36656717.734921,19188661.374058,-12379.093253,-339.957540,100000000000000004764729344.000000,1000000.000000,-84600837.643653,
59450.000000,-36780336.252518,19185171.651421,-12344.635822,-357.962984,100000000000000004764729344.000000,1000000.000000,-84600837.643660,
59460.000000,-36903610.960116,19181502.591537,-12310.331018,-375.825277,100000000000000004764729344.000000,1000000.000000,-84600837.643666,
59470.000000,-37026543.376968,19177655.617335,-12276.177440,-393.546131,100000000000000004764729344.000000,1000000.000000,-84600837.643672,
59480.000000,-37149135.008389,19173632.134752,-12242.173703,-411.127232,100000000000000004764729344.000000,1000000.000000,-84600837.643679,
59490.000000,-37271387.345936,19169433.533015,-12208.318439,-428.570236,100000000000000004764729344.000000,1000000.000000,-84600837.643684,
59500.000000,-37393301.867580,19165061.184906,-12174.610299,-445.876776,100000000000000004764729344.000000,1000000.000000,-84600837.643690,
59510.000000,-37514880.037885,19160516.447034,-12141.047950,-463.048454,100000000000000004764729344.000000,1000000.000000,-84600837.643696,
59520.000000,-37636123.308171,19155800.660090,-12107.630077,-480.086851,100000000000000004764729344.000000,1000000.000000,-84600837.643701,
59530.000000,-37757033.116683,19150915.149104,-12074.355381,-496.993520,100000000000000004764729344.000000,1000000.000000,-84600837.643707,
59540.000000,-37877610.888759,19145861.223694,-12041.222577,-513.769989,100000000000000004764729344.000000,1000000.000000,-84600837.643712,
59550.000000,-37997858.036985,19140640.178309,-12008.230401,-530.417763,100000000000000004764729344.000000,1000000.000000,-84600837.643717,
59560.000000,-38117775.961360,19135253.292471,-11975.377600,-546.938324,100000000000000004764729344.000000,1000000.000000,-84600837.643722,
59570.000000,-38237366.049449,19129701.831011,-11942.662939,-563.333129,100000000000000004764729344.000000,1000000.000000,-84600837.643727,
59580.000000,-38356629.676538,19123987.044294,-11910.085198,-579.603613,100000000000000004764729344.000000,1000000.000000,-84600837.643732,
59590.000000,-38475568.205785,19118110.168449,-11877.643171,-595.751188,100000000000000004764729344.000000,1000000.000000,-84600837.643736,
59600.000000,-38594182.988372,19112072.425593,-11845.335668,-611.777245,100000000000000004764729344.000000,1000000.000000,-84600837.643741,
59610.000000,-38712475.363645,19105875.024038,-11813.161514,-627.683154,100000000000000004764729344.000000,1000000.000000,-84600837.643745,
59620.000000,-38830446.659268,19099519.158515,-11781.119546,-643.470262,100000000000000004764729344.000000,1000000.000000,-84600837.643749,
59630.000000,-38948098.191355,19093006.010377,-11749.208617,-659.139897,100000000000000004764729344.000000,1000000.000000,-84600837.643754,
59640.000000,-39065431.264620,19086336.747802,-11717.427593,-674.693365,100000000000000004764729344.000000,1000000.000000,-84600837.643758,
59650.000000,-39182447.172505,19079512.525997,-11685.775355,-690.131955,100000000000000004764729344.000000,1000000.000000,-84600837.643762,
59660.000000,-39299147.197324,19072534.487396,-11654.250797,-705.456934,100000000000000004764729344.000000,1000000.000000,-84600837.643766,
59670.000000,-39415532.610390,19065403.761848,-11622.852824,-720.669551,100000000000000004764729344.000000,1000000.000000,-84600837.643769,
59680.000000,-39531604.672154,19058121.466810,-11591.580357,-735.771036,100000000000000004764729344.000000,1000000.000000,-84600837.643773,
59690.000000,-39647364.632324,19050688.707534,-11560.432329,-750.762599,100000000000000004764729344.000000,1000000.000000,-84600837.643777,
